sample,trigger_mV,x_position_mV,y_position_mV,intensity_mV
0,316.1909448818898,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,-711.7372047244095,0.0,0.0,78.74015748031496
3,-1265.3789370078741,0.0,0.0,0.0
4,-1581.5698818897638,0.0,0.0,0.0
5,-1898.068405511811,-78.43257874015748,0.0,0.0
6,-2135.2116141732286,0.0,0.0,-78.74015748031496
7,-2214.259350393701,0.0,0.0,0.0
8,-2530.7578740157483,-78.43257874015748,0.0,0.0
9,-2767.9010826771655,0.0,0.0,0.0
10,-2926.3041338582675,0.0,0.0,0.0
11,-3084.399606299213,-78.43257874015748,0.0,0.0
12,-2926.3041338582675,0.0,0.0,78.74015748031496
13,-2767.9010826771655,0.0,0.0,0.0
14,-2609.8056102362207,0.0,0.0,78.74015748031496
15,-2372.662401574803,0.0,0.0,0.0
16,-2135.2116141732286,0.0,0.0,0.0
17,-1739.9729330708662,0.0,0.0,-78.74015748031496
18,-1423.474409448819,0.0,0.0,78.74015748031496
19,-1186.3312007874015,0.0,0.0,0.0
20,-869.8326771653543,0.0,0.0,0.0
21,-553.3341535433071,0.0,0.0,0.0
22,-79.04773622047244,0.0,0.0,0.0
23,316.1909448818898,0.0,0.0,0.0
24,632.6894685039371,0.0,0.0,-78.74015748031496
25,948.8804133858267,0.0,0.0,0.0
26,1186.3312007874015,0.0,0.0,0.0
27,1344.4266732283465,0.0,0.0,0.0
28,1502.5221456692914,0.0,0.0,0.0
29,1739.9729330708662,0.0,0.0,0.0
30,1898.068405511811,0.0,0.0,0.0
31,1977.1161417322835,0.0,0.0,0.0
32,2135.2116141732286,0.0,0.0,0.0
33,1977.1161417322835,0.0,0.0,0.0
34,1977.1161417322835,0.0,0.0,78.74015748031496
35,1898.068405511811,0.0,0.0,0.0
36,1739.9729330708662,0.0,0.0,0.0
37,1502.5221456692914,0.0,0.0,0.0
38,1265.3789370078741,0.0,0.0,0.0
39,1106.9758858267717,0.0,0.0,0.0
40,948.8804133858267,0.0,0.0,0.0
41,711.7372047244095,0.0,0.0,-78.74015748031496
42,395.2386811023622,0.0,0.0,78.74015748031496
43,237.14320866141733,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0
45,-316.1909448818898,0.0,0.0,-78.74015748031496
46,-553.3341535433071,0.0,0.0,78.74015748031496
47,-790.7849409448819,0.0,0.0,0.0
48,-948.8804133858267,0.0,0.0,0.0
49,-1106.9758858267717,-78.43257874015748,0.0,0.0
