sample,trigger_mV,x_position_mV,y_position_mV,intensity_mV
0,158.0954724409449,-78.43257874015748,0.0,-78.74015748031496
1,-474.28641732283467,0.0,0.0,0.0
2,-1106.9758858267717,0.0,0.0,0.0
3,-1581.5698818897638,0.0,0.0,0.0
4,-1819.0206692913387,0.0,0.0,0.0
5,-2135.2116141732286,-78.43257874015748,0.0,0.0
6,-2214.259350393701,0.0,0.0,0.0
7,-2451.7101377952754,0.0,0.0,0.0
8,-2767.9010826771655,0.0,0.0,0.0
9,-2847.256397637795,0.0,0.0,0.0
10,-3005.3518700787404,0.0,0.0,78.74015748031496
11,-3005.3518700787404,0.0,0.0,0.0
12,-2767.9010826771655,0.0,0.0,-78.74015748031496
13,-2688.853346456693,0.0,0.0,0.0
14,-2372.662401574803,0.0,0.0,0.0
15,-2135.2116141732286,0.0,0.0,0.0
16,-1898.068405511811,-78.43257874015748,0.0,0.0
17,-1502.5221456692914,0.0,0.0,0.0
18,-1186.3312007874015,0.0,0.0,0.0
19,-948.8804133858267,0.0,0.0,0.0
20,-632.6894685039371,0.0,0.0,0.0
21,-237.14320866141733,0.0,0.0,0.0
22,158.0954724409449,-78.43257874015748,0.0,0.0
23,632.6894685039371,0.0,0.0,0.0
24,869.8326771653543,0.0,0.0,0.0
25,1106.9758858267717,0.0,0.0,0.0
26,1344.4266732283465,0.0,0.0,0.0
27,1502.5221456692914,0.0,0.0,0.0
28,1739.9729330708662,0.0,0.0,-78.74015748031496
29,1898.068405511811,0.0,0.0,78.74015748031496
30,1977.1161417322835,0.0,0.0,0.0
31,1977.1161417322835,0.0,0.0,0.0
32,2056.1638779527557,0.0,0.0,0.0
33,1977.1161417322835,0.0,0.0,0.0
34,1898.068405511811,0.0,0.0,0.0
35,1739.9729330708662,0.0,0.0,78.74015748031496
36,1502.5221456692914,0.0,0.0,0.0
37,1344.4266732283465,0.0,0.0,0.0
38,1186.3312007874015,0.0,0.0,78.74015748031496
39,948.8804133858267,0.0,0.0,0.0
40,790.7849409448819,0.0,0.0,0.0
41,553.3341535433071,0.0,0.0,0.0
42,237.14320866141733,0.0,0.0,0.0
43,79.04773622047244,0.0,0.0,0.0
44,-316.1909448818898,0.0,0.0,0.0
45,-553.3341535433071,0.0,0.0,78.74015748031496
46,-711.7372047244095,0.0,0.0,0.0
47,-948.8804133858267,0.0,0.0,0.0
48,-1106.9758858267717,0.0,0.0,0.0
49,-1106.9758858267717,0.0,0.0,0.0
